Count,pickup_location,Day,Hour
13,POINT (-87.6203346241 41.8571838585),11,9
12,POINT (-87.6203346241 41.8571838585),11,10
10,POINT (-87.6203346241 41.8571838585),11,11
12,POINT (-87.6203346241 41.8571838585),11,12
11,POINT (-87.6203346241 41.8571838585),11,13
18,POINT (-87.6203346241 41.8571838585),11,14
20,POINT (-87.6203346241 41.8571838585),11,15
22,POINT (-87.6203346241 41.8571838585),11,16
27,POINT (-87.6203346241 41.8571838585),11,17
34,POINT (-87.6203346241 41.8571838585),11,18
15,POINT (-87.6203346241 41.8571838585),11,19
6,POINT (-87.6203346241 41.8571838585),11,20
6,POINT (-87.6203346241 41.8571838585),11,21
15,POINT (-87.6203346241 41.8571838585),11,22
6,POINT (-87.6203346241 41.8571838585),11,23
3,POINT (-87.6203346241 41.8571838585),12,0
4,POINT (-87.6203346241 41.8571838585),12,1
7,POINT (-87.6203346241 41.8571838585),12,2
4,POINT (-87.6203346241 41.8571838585),12,3
8,POINT (-87.6203346241 41.8571838585),12,4
8,POINT (-87.6203346241 41.8571838585),12,5
5,POINT (-87.6203346241 41.8571838585),12,6
7,POINT (-87.6203346241 41.8571838585),12,7
11,POINT (-87.6203346241 41.8571838585),12,8
13,POINT (-87.6203346241 41.8571838585),12,9
13,POINT (-87.6203346241 41.8571838585),12,10
13,POINT (-87.6203346241 41.8571838585),12,11
16,POINT (-87.6203346241 41.8571838585),12,12
16,POINT (-87.6203346241 41.8571838585),12,13
22,POINT (-87.6203346241 41.8571838585),12,14
29,POINT (-87.6203346241 41.8571838585),12,15
37,POINT (-87.6203346241 41.8571838585),12,16
17,POINT (-87.6203346241 41.8571838585),12,17
19,POINT (-87.6203346241 41.8571838585),12,18
17,POINT (-87.6203346241 41.8571838585),12,19
12,POINT (-87.6203346241 41.8571838585),12,20
5,POINT (-87.6203346241 41.8571838585),12,21
10,POINT (-87.6203346241 41.8571838585),12,22
5,POINT (-87.6203346241 41.8571838585),12,23
8,POINT (-87.6203346241 41.8571838585),13,0
5,POINT (-87.6203346241 41.8571838585),13,1
2,POINT (-87.6203346241 41.8571838585),13,2
3,POINT (-87.6203346241 41.8571838585),13,3
10,POINT (-87.6203346241 41.8571838585),13,4
10,POINT (-87.6203346241 41.8571838585),13,5
12,POINT (-87.6203346241 41.8571838585),13,6
8,POINT (-87.6203346241 41.8571838585),13,7
10,POINT (-87.6203346241 41.8571838585),13,8
11,POINT (-87.6203346241 41.8571838585),13,9
9,POINT (-87.6203346241 41.8571838585),13,10
10,POINT (-87.6203346241 41.8571838585),13,11
12,POINT (-87.6203346241 41.8571838585),13,12
12,POINT (-87.6203346241 41.8571838585),13,13
18,POINT (-87.6203346241 41.8571838585),13,14
11,POINT (-87.6203346241 41.8571838585),13,15
23,POINT (-87.6203346241 41.8571838585),13,16
12,POINT (-87.6203346241 41.8571838585),13,17
16,POINT (-87.6203346241 41.8571838585),13,18
13,POINT (-87.6203346241 41.8571838585),13,19
8,POINT (-87.6203346241 41.8571838585),13,20
8,POINT (-87.6203346241 41.8571838585),13,21
12,POINT (-87.6203346241 41.8571838585),13,22
8,POINT (-87.6203346241 41.8571838585),13,23
5,POINT (-87.6203346241 41.8571838585),14,0
6,POINT (-87.6203346241 41.8571838585),14,1
4,POINT (-87.6203346241 41.8571838585),14,2
5,POINT (-87.6203346241 41.8571838585),14,3
6,POINT (-87.6203346241 41.8571838585),14,4
16,POINT (-87.6203346241 41.8571838585),14,5
6,POINT (-87.6203346241 41.8571838585),14,6
10,POINT (-87.6203346241 41.8571838585),14,7
10,POINT (-87.6203346241 41.8571838585),14,8
7,POINT (-87.6203346241 41.8571838585),14,9
3,POINT (-87.6203346241 41.8571838585),14,10
8,POINT (-87.6203346241 41.8571838585),14,11
12,POINT (-87.6203346241 41.8571838585),14,12
11,POINT (-87.6203346241 41.8571838585),14,13
8,POINT (-87.6203346241 41.8571838585),14,14
17,POINT (-87.6203346241 41.8571838585),14,15
10,POINT (-87.6203346241 41.8571838585),14,16
7,POINT (-87.6203346241 41.8571838585),14,17
6,POINT (-87.6203346241 41.8571838585),14,18
5,POINT (-87.6203346241 41.8571838585),14,19
9,POINT (-87.6203346241 41.8571838585),14,20
8,POINT (-87.6203346241 41.8571838585),14,21
6,POINT (-87.6203346241 41.8571838585),14,22
5,POINT (-87.6203346241 41.8571838585),14,23
3,POINT (-87.6203346241 41.8571838585),15,0
1,POINT (-87.6203346241 41.8571838585),15,1
3,POINT (-87.6203346241 41.8571838585),15,2
4,POINT (-87.6203346241 41.8571838585),15,3
3,POINT (-87.6203346241 41.8571838585),15,4
7,POINT (-87.6203346241 41.8571838585),15,5
7,POINT (-87.6203346241 41.8571838585),15,6
9,POINT (-87.6203346241 41.8571838585),15,7
6,POINT (-87.6203346241 41.8571838585),15,8
13,POINT (-87.6203346241 41.8571838585),15,9
13,POINT (-87.6203346241 41.8571838585),15,10
5,POINT (-87.6203346241 41.8571838585),15,11
4,POINT (-87.6203346241 41.8571838585),15,12
10,POINT (-87.6203346241 41.8571838585),15,13
10,POINT (-87.6203346241 41.8571838585),15,14
11,POINT (-87.6203346241 41.8571838585),15,15
8,POINT (-87.6203346241 41.8571838585),15,16
6,POINT (-87.6203346241 41.8571838585),15,17
10,POINT (-87.6203346241 41.8571838585),15,18
7,POINT (-87.6203346241 41.8571838585),15,19
7,POINT (-87.6203346241 41.8571838585),15,20
3,POINT (-87.6203346241 41.8571838585),15,21
7,POINT (-87.6203346241 41.8571838585),15,22
6,POINT (-87.6203346241 41.8571838585),15,23
4,POINT (-87.6203346241 41.8571838585),16,0
2,POINT (-87.6203346241 41.8571838585),16,1
3,POINT (-87.6203346241 41.8571838585),16,2
3,POINT (-87.6203346241 41.8571838585),16,3
2,POINT (-87.6203346241 41.8571838585),16,4
8,POINT (-87.6203346241 41.8571838585),16,5
5,POINT (-87.6203346241 41.8571838585),16,6
11,POINT (-87.6203346241 41.8571838585),16,7
13,POINT (-87.6203346241 41.8571838585),16,8
12,POINT (-87.6203346241 41.8571838585),16,9
12,POINT (-87.6203346241 41.8571838585),16,10
11,POINT (-87.6203346241 41.8571838585),16,11
9,POINT (-87.6203346241 41.8571838585),16,12
8,POINT (-87.6203346241 41.8571838585),16,13
8,POINT (-87.6203346241 41.8571838585),16,14
11,POINT (-87.6203346241 41.8571838585),16,15
11,POINT (-87.6203346241 41.8571838585),16,16
8,POINT (-87.6203346241 41.8571838585),16,17
14,POINT (-87.6203346241 41.8571838585),16,18
10,POINT (-87.6203346241 41.8571838585),16,19
10,POINT (-87.6203346241 41.8571838585),16,20
12,POINT (-87.6203346241 41.8571838585),16,21
10,POINT (-87.6203346241 41.8571838585),16,22
7,POINT (-87.6203346241 41.8571838585),16,23
11,POINT (-87.6203346241 41.8571838585),17,0
7,POINT (-87.6203346241 41.8571838585),17,1
4,POINT (-87.6203346241 41.8571838585),17,2
5,POINT (-87.6203346241 41.8571838585),17,3
5,POINT (-87.6203346241 41.8571838585),17,4
5,POINT (-87.6203346241 41.8571838585),17,5
7,POINT (-87.6203346241 41.8571838585),17,6
10,POINT (-87.6203346241 41.8571838585),17,7
5,POINT (-87.6203346241 41.8571838585),17,8
5,POINT (-87.6203346241 41.8571838585),17,9
7,POINT (-87.6203346241 41.8571838585),17,10
12,POINT (-87.6203346241 41.8571838585),17,11
12,POINT (-87.6203346241 41.8571838585),17,12
8,POINT (-87.6203346241 41.8571838585),17,13
12,POINT (-87.6203346241 41.8571838585),17,14
12,POINT (-87.6203346241 41.8571838585),17,15
13,POINT (-87.6203346241 41.8571838585),17,16
11,POINT (-87.6203346241 41.8571838585),17,17
12,POINT (-87.6203346241 41.8571838585),17,18
7,POINT (-87.6203346241 41.8571838585),17,19
10,POINT (-87.6203346241 41.8571838585),17,20
12,POINT (-87.6203346241 41.8571838585),17,21
8,POINT (-87.6203346241 41.8571838585),17,22
8,POINT (-87.6203346241 41.8571838585),17,23
2,POINT (-87.6205583422 41.7828634535),15,4
28,POINT (-87.6207628651 41.8983317935),11,0
15,POINT (-87.6207628651 41.8983317935),11,1
6,POINT (-87.6207628651 41.8983317935),11,3
3,POINT (-87.6207628651 41.8983317935),11,4
7,POINT (-87.6207628651 41.8983317935),11,6
16,POINT (-87.6207628651 41.8983317935),11,7
43,POINT (-87.6207628651 41.8983317935),11,8
59,POINT (-87.6207628651 41.8983317935),11,9
52,POINT (-87.6207628651 41.8983317935),11,10
59,POINT (-87.6207628651 41.8983317935),11,11
54,POINT (-87.6207628651 41.8983317935),11,12
52,POINT (-87.6207628651 41.8983317935),11,13
44,POINT (-87.6207628651 41.8983317935),11,14
48,POINT (-87.6207628651 41.8983317935),11,15
50,POINT (-87.6207628651 41.8983317935),11,16
56,POINT (-87.6207628651 41.8983317935),11,17
72,POINT (-87.6207628651 41.8983317935),11,18
93,POINT (-87.6207628651 41.8983317935),11,19
44,POINT (-87.6207628651 41.8983317935),11,20
22,POINT (-87.6207628651 41.8983317935),11,21
32,POINT (-87.6207628651 41.8983317935),11,22
18,POINT (-87.6207628651 41.8983317935),11,23
11,POINT (-87.6207628651 41.8983317935),12,0
2,POINT (-87.6207628651 41.8983317935),12,3
6,POINT (-87.6207628651 41.8983317935),12,5
18,POINT (-87.6207628651 41.8983317935),12,6
51,POINT (-87.6207628651 41.8983317935),12,7
83,POINT (-87.6207628651 41.8983317935),12,8
93,POINT (-87.6207628651 41.8983317935),12,9
81,POINT (-87.6207628651 41.8983317935),12,10
68,POINT (-87.6207628651 41.8983317935),12,11
73,POINT (-87.6207628651 41.8983317935),12,12
77,POINT (-87.6207628651 41.8983317935),12,13
55,POINT (-87.6207628651 41.8983317935),12,14
57,POINT (-87.6207628651 41.8983317935),12,15
63,POINT (-87.6207628651 41.8983317935),12,16
72,POINT (-87.6207628651 41.8983317935),12,17
74,POINT (-87.6207628651 41.8983317935),12,18
89,POINT (-87.6207628651 41.8983317935),12,19
53,POINT (-87.6207628651 41.8983317935),12,20
47,POINT (-87.6207628651 41.8983317935),12,21
23,POINT (-87.6207628651 41.8983317935),12,22
24,POINT (-87.6207628651 41.8983317935),12,23
13,POINT (-87.6207628651 41.8983317935),13,0
8,POINT (-87.6207628651 41.8983317935),13,5
18,POINT (-87.6207628651 41.8983317935),13,6
54,POINT (-87.6207628651 41.8983317935),13,7
84,POINT (-87.6207628651 41.8983317935),13,8
83,POINT (-87.6207628651 41.8983317935),13,9
68,POINT (-87.6207628651 41.8983317935),13,10
69,POINT (-87.6207628651 41.8983317935),13,11
65,POINT (-87.6207628651 41.8983317935),13,12
66,POINT (-87.6207628651 41.8983317935),13,13
78,POINT (-87.6207628651 41.8983317935),13,14
76,POINT (-87.6207628651 41.8983317935),13,15
82,POINT (-87.6207628651 41.8983317935),13,16
93,POINT (-87.6207628651 41.8983317935),13,17
105,POINT (-87.6207628651 41.8983317935),13,18
77,POINT (-87.6207628651 41.8983317935),13,19
65,POINT (-87.6207628651 41.8983317935),13,20
46,POINT (-87.6207628651 41.8983317935),13,21
33,POINT (-87.6207628651 41.8983317935),13,22
9,POINT (-87.6207628651 41.8983317935),13,23
2,POINT (-87.6207628651 41.8983317935),14,1
9,POINT (-87.6207628651 41.8983317935),14,5
19,POINT (-87.6207628651 41.8983317935),14,6
50,POINT (-87.6207628651 41.8983317935),14,7
98,POINT (-87.6207628651 41.8983317935),14,8
87,POINT (-87.6207628651 41.8983317935),14,9
80,POINT (-87.6207628651 41.8983317935),14,10
78,POINT (-87.6207628651 41.8983317935),14,11
65,POINT (-87.6207628651 41.8983317935),14,12
58,POINT (-87.6207628651 41.8983317935),14,13
62,POINT (-87.6207628651 41.8983317935),14,14
66,POINT (-87.6207628651 41.8983317935),14,15
64,POINT (-87.6207628651 41.8983317935),14,16
85,POINT (-87.6207628651 41.8983317935),14,17
85,POINT (-87.6207628651 41.8983317935),14,18
80,POINT (-87.6207628651 41.8983317935),14,19
61,POINT (-87.6207628651 41.8983317935),14,20
47,POINT (-87.6207628651 41.8983317935),14,21
26,POINT (-87.6207628651 41.8983317935),14,22
17,POINT (-87.6207628651 41.8983317935),14,23
4,POINT (-87.6207628651 41.8983317935),15,0
1,POINT (-87.6207628651 41.8983317935),15,1
3,POINT (-87.6207628651 41.8983317935),15,4
5,POINT (-87.6207628651 41.8983317935),15,5
25,POINT (-87.6207628651 41.8983317935),15,6
51,POINT (-87.6207628651 41.8983317935),15,7
96,POINT (-87.6207628651 41.8983317935),15,8
72,POINT (-87.6207628651 41.8983317935),15,9
62,POINT (-87.6207628651 41.8983317935),15,10
74,POINT (-87.6207628651 41.8983317935),15,11
71,POINT (-87.6207628651 41.8983317935),15,12
68,POINT (-87.6207628651 41.8983317935),15,13
61,POINT (-87.6207628651 41.8983317935),15,14
77,POINT (-87.6207628651 41.8983317935),15,15
82,POINT (-87.6207628651 41.8983317935),15,16
90,POINT (-87.6207628651 41.8983317935),15,17
86,POINT (-87.6207628651 41.8983317935),15,18
100,POINT (-87.6207628651 41.8983317935),15,19
76,POINT (-87.6207628651 41.8983317935),15,20
58,POINT (-87.6207628651 41.8983317935),15,21
39,POINT (-87.6207628651 41.8983317935),15,22
24,POINT (-87.6207628651 41.8983317935),15,23
6,POINT (-87.6207628651 41.8983317935),16,0
1,POINT (-87.6207628651 41.8983317935),16,1
2,POINT (-87.6207628651 41.8983317935),16,4
6,POINT (-87.6207628651 41.8983317935),16,5
15,POINT (-87.6207628651 41.8983317935),16,6
47,POINT (-87.6207628651 41.8983317935),16,7
52,POINT (-87.6207628651 41.8983317935),16,8
66,POINT (-87.6207628651 41.8983317935),16,9
69,POINT (-87.6207628651 41.8983317935),16,10
70,POINT (-87.6207628651 41.8983317935),16,11
93,POINT (-87.6207628651 41.8983317935),16,12
84,POINT (-87.6207628651 41.8983317935),16,13
83,POINT (-87.6207628651 41.8983317935),16,14
82,POINT (-87.6207628651 41.8983317935),16,15
96,POINT (-87.6207628651 41.8983317935),16,16
143,POINT (-87.6207628651 41.8983317935),16,17
137,POINT (-87.6207628651 41.8983317935),16,18
145,POINT (-87.6207628651 41.8983317935),16,19
119,POINT (-87.6207628651 41.8983317935),16,20
67,POINT (-87.6207628651 41.8983317935),16,21
53,POINT (-87.6207628651 41.8983317935),16,22
66,POINT (-87.6207628651 41.8983317935),16,23
30,POINT (-87.6207628651 41.8983317935),17,0
17,POINT (-87.6207628651 41.8983317935),17,1
2,POINT (-87.6207628651 41.8983317935),17,2
2,POINT (-87.6207628651 41.8983317935),17,6
13,POINT (-87.6207628651 41.8983317935),17,7
46,POINT (-87.6207628651 41.8983317935),17,8
42,POINT (-87.6207628651 41.8983317935),17,9
66,POINT (-87.6207628651 41.8983317935),17,10
85,POINT (-87.6207628651 41.8983317935),17,11
69,POINT (-87.6207628651 41.8983317935),17,12
82,POINT (-87.6207628651 41.8983317935),17,13
71,POINT (-87.6207628651 41.8983317935),17,14
84,POINT (-87.6207628651 41.8983317935),17,15
90,POINT (-87.6207628651 41.8983317935),17,16
105,POINT (-87.6207628651 41.8983317935),17,17
91,POINT (-87.6207628651 41.8983317935),17,18
147,POINT (-87.6207628651 41.8983317935),17,19
103,POINT (-87.6207628651 41.8983317935),17,20
80,POINT (-87.6207628651 41.8983317935),17,21
73,POINT (-87.6207628651 41.8983317935),17,22
46,POINT (-87.6207628651 41.8983317935),17,23
138,POINT (-87.6209929134 41.8849871918),11,0
66,POINT (-87.6209929134 41.8849871918),11,1
41,POINT (-87.6209929134 41.8849871918),11,3
20,POINT (-87.6209929134 41.8849871918),11,4
21,POINT (-87.6209929134 41.8849871918),11,5
32,POINT (-87.6209929134 41.8849871918),11,6
48,POINT (-87.6209929134 41.8849871918),11,7
146,POINT (-87.6209929134 41.8849871918),11,8
171,POINT (-87.6209929134 41.8849871918),11,9
161,POINT (-87.6209929134 41.8849871918),11,10
155,POINT (-87.6209929134 41.8849871918),11,11
127,POINT (-87.6209929134 41.8849871918),11,12
120,POINT (-87.6209929134 41.8849871918),11,13
106,POINT (-87.6209929134 41.8849871918),11,14
129,POINT (-87.6209929134 41.8849871918),11,15
114,POINT (-87.6209929134 41.8849871918),11,16
125,POINT (-87.6209929134 41.8849871918),11,17
199,POINT (-87.6209929134 41.8849871918),11,18
203,POINT (-87.6209929134 41.8849871918),11,19
137,POINT (-87.6209929134 41.8849871918),11,20
93,POINT (-87.6209929134 41.8849871918),11,21
62,POINT (-87.6209929134 41.8849871918),11,22
63,POINT (-87.6209929134 41.8849871918),11,23
59,POINT (-87.6209929134 41.8849871918),12,0
27,POINT (-87.6209929134 41.8849871918),12,1
11,POINT (-87.6209929134 41.8849871918),12,4
35,POINT (-87.6209929134 41.8849871918),12,5
80,POINT (-87.6209929134 41.8849871918),12,6
237,POINT (-87.6209929134 41.8849871918),12,7
391,POINT (-87.6209929134 41.8849871918),12,8
341,POINT (-87.6209929134 41.8849871918),12,9
311,POINT (-87.6209929134 41.8849871918),12,10
284,POINT (-87.6209929134 41.8849871918),12,11
280,POINT (-87.6209929134 41.8849871918),12,12
302,POINT (-87.6209929134 41.8849871918),12,13
247,POINT (-87.6209929134 41.8849871918),12,14
291,POINT (-87.6209929134 41.8849871918),12,15
328,POINT (-87.6209929134 41.8849871918),12,16
410,POINT (-87.6209929134 41.8849871918),12,17
394,POINT (-87.6209929134 41.8849871918),12,18
326,POINT (-87.6209929134 41.8849871918),12,19
250,POINT (-87.6209929134 41.8849871918),12,20
173,POINT (-87.6209929134 41.8849871918),12,21
86,POINT (-87.6209929134 41.8849871918),12,22
66,POINT (-87.6209929134 41.8849871918),12,23
26,POINT (-87.6209929134 41.8849871918),13,0
11,POINT (-87.6209929134 41.8849871918),13,1
3,POINT (-87.6209929134 41.8849871918),13,2
6,POINT (-87.6209929134 41.8849871918),13,4
29,POINT (-87.6209929134 41.8849871918),13,5
80,POINT (-87.6209929134 41.8849871918),13,6
215,POINT (-87.6209929134 41.8849871918),13,7
390,POINT (-87.6209929134 41.8849871918),13,8
352,POINT (-87.6209929134 41.8849871918),13,9
312,POINT (-87.6209929134 41.8849871918),13,10
340,POINT (-87.6209929134 41.8849871918),13,11
350,POINT (-87.6209929134 41.8849871918),13,12
405,POINT (-87.6209929134 41.8849871918),13,13
401,POINT (-87.6209929134 41.8849871918),13,14
372,POINT (-87.6209929134 41.8849871918),13,15
371,POINT (-87.6209929134 41.8849871918),13,16
385,POINT (-87.6209929134 41.8849871918),13,17
424,POINT (-87.6209929134 41.8849871918),13,18
377,POINT (-87.6209929134 41.8849871918),13,19
253,POINT (-87.6209929134 41.8849871918),13,20
161,POINT (-87.6209929134 41.8849871918),13,21
124,POINT (-87.6209929134 41.8849871918),13,22
56,POINT (-87.6209929134 41.8849871918),13,23
23,POINT (-87.6209929134 41.8849871918),14,0
7,POINT (-87.6209929134 41.8849871918),14,1
5,POINT (-87.6209929134 41.8849871918),14,2
5,POINT (-87.6209929134 41.8849871918),14,4
30,POINT (-87.6209929134 41.8849871918),14,5
73,POINT (-87.6209929134 41.8849871918),14,6
223,POINT (-87.6209929134 41.8849871918),14,7
382,POINT (-87.6209929134 41.8849871918),14,8
370,POINT (-87.6209929134 41.8849871918),14,9
269,POINT (-87.6209929134 41.8849871918),14,10
374,POINT (-87.6209929134 41.8849871918),14,11
371,POINT (-87.6209929134 41.8849871918),14,12
355,POINT (-87.6209929134 41.8849871918),14,13
294,POINT (-87.6209929134 41.8849871918),14,14
321,POINT (-87.6209929134 41.8849871918),14,15
350,POINT (-87.6209929134 41.8849871918),14,16
396,POINT (-87.6209929134 41.8849871918),14,17
415,POINT (-87.6209929134 41.8849871918),14,18
356,POINT (-87.6209929134 41.8849871918),14,19
263,POINT (-87.6209929134 41.8849871918),14,20
154,POINT (-87.6209929134 41.8849871918),14,21
101,POINT (-87.6209929134 41.8849871918),14,22
60,POINT (-87.6209929134 41.8849871918),14,23
26,POINT (-87.6209929134 41.8849871918),15,0
6,POINT (-87.6209929134 41.8849871918),15,1
1,POINT (-87.6209929134 41.8849871918),15,2
7,POINT (-87.6209929134 41.8849871918),15,4
19,POINT (-87.6209929134 41.8849871918),15,5
74,POINT (-87.6209929134 41.8849871918),15,6
210,POINT (-87.6209929134 41.8849871918),15,7
369,POINT (-87.6209929134 41.8849871918),15,8
336,POINT (-87.6209929134 41.8849871918),15,9
298,POINT (-87.6209929134 41.8849871918),15,10
321,POINT (-87.6209929134 41.8849871918),15,11
380,POINT (-87.6209929134 41.8849871918),15,12
389,POINT (-87.6209929134 41.8849871918),15,13
397,POINT (-87.6209929134 41.8849871918),15,14
377,POINT (-87.6209929134 41.8849871918),15,15
416,POINT (-87.6209929134 41.8849871918),15,16
432,POINT (-87.6209929134 41.8849871918),15,17
423,POINT (-87.6209929134 41.8849871918),15,18
353,POINT (-87.6209929134 41.8849871918),15,19
270,POINT (-87.6209929134 41.8849871918),15,20
162,POINT (-87.6209929134 41.8849871918),15,21
132,POINT (-87.6209929134 41.8849871918),15,22
77,POINT (-87.6209929134 41.8849871918),15,23
31,POINT (-87.6209929134 41.8849871918),16,0
16,POINT (-87.6209929134 41.8849871918),16,1
2,POINT (-87.6209929134 41.8849871918),16,2
8,POINT (-87.6209929134 41.8849871918),16,3
6,POINT (-87.6209929134 41.8849871918),16,4
30,POINT (-87.6209929134 41.8849871918),16,5
69,POINT (-87.6209929134 41.8849871918),16,6
187,POINT (-87.6209929134 41.8849871918),16,7
342,POINT (-87.6209929134 41.8849871918),16,8
